TAREAS ESTANDAR DE CORRECTIVO;;;;CORRECTIVE TASKS;;;CAMBIOS
CAB16;CAB16T79;Iluminación de cabina;Inspección sin encontrar anomalía de elementos pertenecientes al conjunto de iluminación en interior de cabina como luminarias de todo tipo, lámparas lectoras y su aparellaje eléctrico interno.;CAB16T79;Cab lighting;Inspection without finding an anomaly of parts belonging to Cab lighting such as  fluorescent, halogen, LED, converters, dimmers, lamp holders or any other element of the interior cab lighting system such as light fittings, reading lamps,;
CAF;CAF;Cafetería;;CAFno;Cafeteria;;
CAF01;CAF01T70;Cafetera;Reparación o sustitución de elementos pertenecientes a Cafetera;CAF01T70;Coffee maker and water boilers;Repair or replacement of elements belonging to the coffee maker or water boilers;
CAF01;CAF01T71;Cafetera;Sustitución y reparación posterior de la Cafetera;CAF01T71;Coffee maker and water boilers;Replacement and subsequent repair of the coffee maker or water boilers;
CAF01;CAF01T79;Cafetera;;CAF01T79;Coffee maker and water boilers;;
CAF02;CAF02T70;Muebles frigoríficos;Reparación o sustitución de elementos pertenecientes a Muebles frigoríficos, Neveras, etc…;CAF02T70;Refrigerator cabinets;Repair or replacement of elements belonging to the cooling equipment, fridges, etc...;
CAF02;CAF02T71;Muebles frigoríficos;Sustitución y reparación posterior de Muebles frigoríficos, neveras, etc…;CAF02T71;Refrigerator cabinets;Replacement and subsequent repair of cooling equipment, fridges, etc...;
CAF02;CAF02T79;Muebles frigoríficos;;CAF02T79;Refrigerator cabinets;;
CAF03;CAF03T70;Campana extractora con tuberías o chimenea;Reparación o sustitución de elementos pertenecientes a conjunto Campana extractora;CAF03T70;Smoke extractor with pipes or a chimney;Repair or replacement of elements belonging to the extractor hood assembly;
CAF03;CAF03T71;Campana extractora con tuberías o chimenea;Sustitución y reparación posterior de conjunto Campana extractora;CAF03T71;Smoke extractor with pipes or a chimney;Replacement and subsequent repair of the extractor hood assembly;
CAF03;CAF03T79;Campana extractora con tuberías o chimenea;;CAF03T79;Smoke extractor with pipes or a chimney;;
CAF04;CAF04T70;Lavavajillas;Reparación o sustitución de elementos pertenecientes a Lavavajillas;CAF04T70;Dishwasher;Repair or replacement of elements belonging to the dishwasher machine;
CAF04;CAF04T71;Lavavajillas;Sustitución y reparación posterior de Lavavajillas;CAF04T71;Dishwasher;Replacement and subsequent repair of the dishwasher machine;
CAF04;CAF04T79;Lavavajillas;;CAF04T79;Dishwasher;;
CAF05;CAF05T70;Hornos y plancha;Reparación o sustitución de elementos pertenecientes a Hornos y plancha;CAF05T70;Ovens and grill;Repair or replacement of elements belonging to the ovens and griddle;
CAF05;CAF05T71;Hornos y plancha;Sustitución y reparación posterior de Hornos y plancha;CAF05T71;Ovens and grill;Replacement and subsequent repair of the ovens and griddle;
CAF05;CAF05T79;Hornos y plancha;;CAF05T79;Ovens and grill;;
CAF06;CAF06T70;Máquina de hielos;Reparación o sustitución de elementos pertenecientes a la Máquina de hielos;CAF06T70;Ice machine;Repair or replacement of elements belonging to the ice machine;
CAF06;CAF06T71;Máquina de hielos;Sustitución y reparación posterior de la Máquina de hielos;CAF06T71;Ice machine;Replacement and subsequent repair of the ice machine;
CAF06;CAF06T79;Máquina de hielos;;CAF06T79;Ice machine;;
CAF07;CAF07T70;Máquina registradora;Reparación o sustitución de elementos pertenecientes a la Máquina registradora;CAF07T70;Cash register;Repair or replacement of elements belonging to the cash register;
CAF07;CAF07T71;Máquina registradora;Sustitución y reparación posterior de la Máquina registradora;CAF07T71;Cash register;Replacement and subsequent repair of the cash register;
CAF07;CAF07T79;Máquina registradora;;CAF07T79;Cash register;;
CAF08;CAF08T79;Circuitos de agua;Inspección sin encontrar anomalía de elementos pertenecientes al Circuito de agua en Cafetería como grigeria, llaves de paso, Depósitos de agua, sensores e indicadores de nivel, higienizador de agua, bomba, tuberías, desagues, Depósitos aguas sucias y su aparellaje eléctrico y mecánico interno.;CAF08T79;Water circuits;Inspection without finding an anomaly of parts belonging to Water circuits such as Cocks and fittings, Shut-off manual valves, Water tanks, level and indicator sensors, sanitiser, pump, pipes, drainages, dirty water tanks and their internal  electrical and mechanical gear.;
CAF0801;CAF0801T70;Grifería;Reparación o sustitución de elementos de grifería como juntas, sujeciones, filtros, etc…;CAF0801T70;Cocks and fittings;Repair or replacement of tap assembly elements such as joints, fixings, filters, etc...;
CAF0801;CAF0801T71;Grifería;Sustitución y reparación posterior de grifería;CAF0801T71;Cocks and fittings;Replacement and subsequent repair of the tap assembly;
CAF0802;CAF0802T70;Llaves de paso;Reparación o sustitución de elementos pertenecientes a llaves de paso en los Circuitos de agua limpia;CAF0802T70;Shut-off manual valves;Repair or replacement of elements belonging to the shut-off valves in the clean water circuits;
CAF0802;CAF0802T71;Llaves de paso;Sustitución y reparación posterior de Llaves de paso del Circuito de agua limpia;CAF0802T71;Shut-off manual valves;Replacement and subsequent repair of the shut-off valves of the clean water circuit;
CAF0803;CAF0803T70;Depósitos de Agua;Reparación o sustitución de elementos pertenecientes a Depósitos de agua en los Circuitos de agua limpia;CAF0803T70;Water tanks;Repair or replacement of elements belonging to the clean water tanks;
CAF0803;CAF0803T71;Depósitos de Agua;Sustitución y reparación posterior de Depósito de agua del Circuito de agua limpia;CAF0803T71;Water tanks;Repair and subsequent replacement of the clean water tanks;
CAF0804;CAF0804T62;Sensor nivel de agua;Sustitución y desecho de Sensor de nivel en Depósitos de agua limpia;CAF0804T62;Water level sensors;Replacement and disposal of the level sensor in the clean water tanks;
CAF0804;CAF0804T70;Sensor nivel de agua;Reparación de Sensor de nivel como reapriete, conexionado,Sustitución de juntas de estanquidad, etc…;CAF0804T70;Water level sensors;Repair of the level sensor such as retightening, connections, replacement of seals, etc...;
CAF0805;CAF0805T62;Indicador de nivel de agua;Sustitución y desecho del Indicador de nivel de agua en Depósitos de Circuito de agua limpia;CAF0805T62;Water level indicators;Replacement and disposal of the water level indicator in the clean water circuit tanks;
CAF0805;CAF0805T70;Indicador de nivel de agua;Reparación del Indicador de nivel de agua como reapriete, conexionado,Sustitución de juntas de estanquidad, etc…;CAF0805T70;Water level indicators;Repair of the water level indicator such as retightening, connections, replacement of seals, etc...;
CAF0806;CAF0806T70;Equipo de tratamiento de agua;Sustitución o reparación de elementos pertenecientes al Equipo de tratamiento de agua como cartuchos filtrantes, juntas, contenedor filtro, tornillería, sujeciones, etc…  Sustituion de lámparas higienizadoras y reparación de conexionado interno del euipo higienizador;CAF0806T70;Water treatment equipment;Replacement or repair of elements belonging to the water treatment Equipment such as filter cartridges, joints, filter container, fasteners, fixings, etc... Replacement of sanitiser lamps and repair of the internal connections of the sanitiser Equipment;
CAF0806;CAF0806T71;Equipo de tratamiento de agua;Sustitución y reparación posterior de Equipo higienizador;CAF0806T71;Water treatment equipment;Replacement and subsequent repair of the sanitiser Equipment;
CAF0807;CAF0807T70;Bomba de agua;"Reparación o sustitución de elementos pertenecientes a conjunto Bomba de agua como motor, juntas, sujeciones, bridas, etc…  
Reparación del conexionado como cableado, conectores, regletas, etc…";CAF0807T70;Water pump;"Repair or replacement of elements belonging to the water pump assembly such as the motor, seals, fixings, clamps, etc... 
Repair of the connections such as wiring, connectors, terminal blocks, etc...";
CAF0807;CAF0807T71;Bomba de agua;Sustitución y reparación posterior de conjunto Bomba de agua;CAF0807T71;Water pump;Replacement and subsequent repair of the water pump assembly;
CAF0808;CAF0808T70;Tuberías, tuberías flexibles y manguitos;Reparación o sustitución de tuberías rígidas y flexibles, manguitos, juntas, racores, sujeciones, etc...pertenecientes al Circuito de agua limpia en Cafetería;CAF0808T70;Pipeline;Repair or replacement of rigid and flexible pipes, hoses, joints, fittings, fixings, etc... belonging to the clean water circuit in the cafeteria;
CAF0809;CAF0809T70;Circuito de desagüe y depósito de aguas sucias;"Reparación o sustitución de elementos pertenecientes a Circuito de desague y Depósito de aguas sucias como tubería, sifones, Depósitos, racores, juntas, etc…  
Se incluye sustitución o reparación de Indicadores o Sensores de nivel en Depósitos y conexionado de estos  ";CAF0809T70;Drainage system and dirty water tank;"Repair or replacement of elements belonging to the drainage and dirty water tank circuit such as pipes, traps, tanks, fittings, joints, etc... 
Includes replacement or repair of level indicators or sensors in tanks and their connections  ";
CAF09;CAF09T70;Circuitos de aire;Reparación o sustitución de elementos pertenecientes a Circuito de aire en Cafetería como tubería, racores, llaves de paso, juntas, sujeciones, Reguladores de presión, Filtros, Manómetros, etc…  ;CAF09T70;Air circuits;Repair or replacement of elements belonging to the air circuit in the cafeteria such as pipes, fittings, shut-off valves, joints, fixings, pressure regulators, filters, pressure gauges, etc...  ;
CAF09;CAF09T79;Circuitos de aire;;CAF09T79;Air circuits;;
CAF11;CAF11T70;Depósitos y colectores de basuras;Reparación o sustitución de elementos pertenecientes a Depósitos y coletores de basura  ;CAF11T70;Refuse containers and collectors;Repair or replacement of elements belonging to the waste containers and bins  ;
CAF11;CAF11T71;Depósitos y colectores de basuras;Sustitución y reparación posterior de Depósitos y coletores de basura  ;CAF11T71;Refuse containers and collectors;Replacement and subsequent repair of the waste containers and bins  ;
CAF11;CAF11T79;Depósitos y colectores de basuras;;CAF11T79;Refuse containers and collectors;;
CAF12;CAF12T70;Aparellaje eléctrico;Reparación de cableado interno del Módulo de Cafetería sustitución de térmicos, contactores, relés, etc… interno del Módulo de Cafetería;CAF12T70;Electrical gear;Repair of internal wiring of the cafeteria module Replacement of circuit breakers, contactors, relays, etc... inside the cafeteria module;
CAF12;CAF12T79;Aparellaje eléctrico;Inspección sin encontrar anomalía en instalación eléctrica de Cafetería incluyendo térmicos, contactores, relés, etc… internos;CAF12T79;Electrical gear;Inspection without finding an anomaly of parts belonging to the cafeteria electrical installation including internal circuit breakers, contactors, relays, etc…;
CAJ;CAJ;Caja: Equipamientos varios;;CAJno;Carbody: Miscellaneous equipment;;
CAJ01;CAJ01T79;Estructura;Inspección sin encontrar anomalía en elementos de caja como testeros, quitarreses, asideros internos y externos, sistemas antiatrapamientos y detectores de obstaculo y aparellaje eléctrico y mecánico de estos. ;CAJ01T79;Structure;Inspection without finding an anomaly of parts belonging to Carbody elements such as Bodyends, Cowcatchers, External and Internal handrails, obstacle deflector, obstalce detector and their electrical and machanical gear.;
CAJ0101;CAJ0101T70;Testeros;"Reparación o sustitución de elementos pertenecientes a conjunto de Testeros como Puntos de levante, Anticlimbers, Juntas de unión testero caja, tornillería, sujeciones, etc... 
Se incluye reparación de fibra o pintura de conjunto de Testeros y sellado de juntas de unión Caja-testero  
Reaprietes de Anticlimbers, Puntos de levante y reparación o sustitución de elementos de unión caja-bogie como soportes de amortiguadores antilazo";CAJ0101T70;Bodyends;"Repair or replacement of elements belonging to the bodyend assembly such as lifting points, anticlimbers, bodyend-carbody joints, fasteners, fixings, etc...
Includes fibre or paint repair of bodyend assembly and sealing of carbody-bodyend joints.
Retightening of anticlimbers, lifting points and repair or replacement of carbody-bogie joint such as yaw damper supports.";
CAJ0107;CAJ0107T70;Quitarreses / Apartarreses;"Reparación o sustitución de elementos pertenecientes a conjunto Quitarreses o Apartarreses como amortiguadores, sujeciones, tornillería, etc... 
Se incluye el ajuste de altura a carril, la reparación de mecanizados, soldadura de soportería de equipo, pintado y reparación de corrosión ";CAJ0107T70;Cowcatcher;"Repair or replacement of elements belonging to the cowcatcher assembly such as dampers, fixings, fasteners, etc... 
Includes the adjustment of height to the rail, repair of machined parts, welding of equipment brackets, painting and corrosion repair ";
CAJ0107;CAJ0107T71;Quitarreses / Apartarreses;Sustitución y reparación posterior de Quitarreses o Apartarreses;CAJ0107T71;Cowcatcher;Replacement and subsequent repair of the cowcatcher;
CAJ0108;CAJ0108T70;Asideros / Pasamanos Exteriores;"Reparación o sustitución de elementos pertenecientes a Asideros o Pasamanos exteriores como tornillería, sujeciones, juntas, etc…  
Se incluye reapriete de tornillería, soldado del elemento, pintado y reparación de corrosion";CAJ0108T70;External handrail;"Repair or replacement of elements belonging to the exterior handles or handrails such as fasteners, fixings, joints, etc...
Includes retightening of fasteners, welding of the element, painting and corrosion repair";
